home_team,away_team,tournament,country,neutral,Month
21,4.0,62,21.0,0,4
24,141.0,62,24.0,0,3
171,177.0,11,49.0,1,1
290,175.0,62,290.0,0,9
252,171.0,62,99.0,1,10
91,261.0,116,91.0,0,5
247,307.0,60,247.0,0,8
16,195.0,62,16.0,0,5
300,109.0,59,265.0,1,5
231,74.0,62,231.0,0,6
98,231.0,60,98.0,0,5
283,323.0,24,296.0,1,0
259,294.0,29,71.0,1,5
61,227.0,76,142.0,1,5
247,183.0,62,247.0,0,1
252,324.0,8,103.0,1,0
140,63.0,62,140.0,0,5
89,158.0,9,89.0,0,8
266,169.0,74,284.0,1,10
29,120.0,62,,0,3
98,232.0,116,98.0,0,6
167,147.0,62,167.0,0,6
252,171.0,11,256.0,1,10
83,217.0,62,300.0,1,4
290,19.0,62,290.0,0,0
273,321.0,116,273.0,0,8
124,175.0,62,124.0,0,9
55,36.0,9,55.0,0,2
169,151.0,62,169.0,0,8
53,233.0,9,53.0,0,5
298,37.0,62,298.0,0,10
113,266.0,62,113.0,0,2
266,206.0,62,16.0,1,0
127,214.0,118,118.0,1,3
108,292.0,62,108.0,0,4
142,291.0,76,142.0,0,5
201,231.0,60,201.0,0,11
99,72.0,60,99.0,0,10
265,105.0,9,265.0,0,5
322,263.0,24,283.0,1,11
108,232.0,62,108.0,0,8
256,198.0,60,256.0,0,5
140,171.0,9,140.0,0,9
119,3.0,100,119.0,0,3
193,88.0,62,193.0,0,10
91,161.0,17,,1,8
38,52.0,26,243.0,1,10
303,134.0,62,303.0,0,6
169,188.0,83,169.0,0,10
322,63.0,9,322.0,0,5
208,21.0,62,208.0,0,8
142,200.0,55,61.0,1,6
79,243.0,126,241.0,1,0
167,46.0,60,265.0,1,10
301,71.0,30,300.0,1,9
222,98.0,62,222.0,0,2
223,135.0,123,273.0,1,6
297,106.0,60,297.0,0,9
12,62.0,38,306.0,1,6
40,287.0,6,190.0,1,9
36,191.0,62,36.0,0,11
84,93.0,8,,1,4
121,120.0,11,105.0,1,1
231,107.0,60,231.0,0,4
249,309.0,21,249.0,0,4
300,37.0,63,300.0,0,0
178,64.0,9,178.0,0,9
167,296.0,24,263.0,1,11
309,321.0,116,309.0,0,11
193,163.0,60,193.0,0,8
266,67.0,62,266.0,0,8
41,77.0,116,41.0,0,9
324,165.0,34,265.0,1,5
124,240.0,25,290.0,1,4
12,67.0,99,181.0,1,2
108,77.0,62,108.0,0,8
225,147.0,62,225.0,0,8
258,284.0,83,168.0,1,7
33,221.0,62,33.0,0,5
206,249.0,62,206.0,0,5
139,222.0,60,139.0,0,10
169,308.0,83,169.0,0,7
16,249.0,60,16.0,0,11
141,71.0,62,141.0,0,6
220,132.0,107,169.0,1,10
290,24.0,62,290.0,0,10
284,154.0,74,284.0,0,10
73,260.0,62,73.0,0,7
225,298.0,65,21.0,1,10
128,303.0,2,128.0,0,8
4,252.0,62,4.0,0,3
144,151.0,60,144.0,0,9
138,113.0,116,138.0,0,8
132,198.0,77,266.0,1,5
132,298.0,83,169.0,1,8
298,59.0,62,298.0,0,9
109,189.0,62,109.0,0,0
302,12.0,44,302.0,0,6
171,120.0,9,171.0,0,10
124,141.0,62,124.0,0,10
91,27.0,60,91.0,0,8
271,93.0,62,271.0,0,1
169,298.0,62,169.0,0,3
62,266.0,62,300.0,1,0
200,142.0,56,61.0,1,7
37,59.0,62,37.0,0,5
129,69.0,62,129.0,0,4
181,139.0,37,37.0,1,5
300,118.0,62,300.0,0,1
143,229.0,70,273.0,1,5
129,274.0,36,129.0,0,10
249,139.0,60,249.0,0,10
206,129.0,116,206.0,0,9
105,177.0,9,105.0,0,5
253,98.0,116,321.0,0,9
191,36.0,34,191.0,0,5
27,231.0,62,27.0,0,2
74,221.0,62,74.0,0,9
46,140.0,8,252.0,1,0
2,204.0,60,2.0,0,10
142,12.0,37,247.0,1,0
206,265.0,62,206.0,0,9
171,233.0,60,188.0,1,8
253,201.0,116,321.0,0,8
283,296.0,24,271.0,1,10
140,252.0,62,140.0,0,5
91,193.0,116,91.0,0,8
108,59.0,59,269.0,1,5
71,193.0,62,,0,5
308,284.0,122,308.0,0,10
147,167.0,60,147.0,0,8
16,265.0,62,16.0,0,8
189,157.0,62,189.0,0,3
208,258.0,62,169.0,1,2
12,274.0,62,12.0,0,11
35,146.0,60,35.0,0,8
198,8.0,62,198.0,0,3
108,193.0,62,108.0,0,10
131,208.0,60,131.0,0,2
97,194.0,106,,1,8
219,62.0,60,219.0,0,5
302,62.0,38,302.0,0,9
193,27.0,62,193.0,0,2
88,261.0,116,88.0,0,10
284,169.0,108,284.0,0,11
49,147.0,9,49.0,0,9
24,122.0,62,290.0,1,2
309,19.0,60,309.0,0,8
42,198.0,9,42.0,0,0
307,258.0,60,225.0,1,3
107,41.0,62,107.0,0,3
227,309.0,62,227.0,0,1
299,276.0,32,106.0,1,4
120,165.0,8,84.0,1,5
70,294.0,30,70.0,0,8
275,169.0,62,225.0,1,0
147,296.0,24,283.0,1,10
103,105.0,62,103.0,0,5
249,206.0,60,249.0,0,10
64,252.0,60,64.0,0,5
73,172.0,62,73.0,0,5
12,181.0,59,302.0,1,6
37,59.0,38,219.0,1,2
265,167.0,34,265.0,0,5
124,71.0,62,124.0,0,11
74,221.0,62,74.0,0,9
296,233.0,24,271.0,1,11
290,141.0,62,290.0,0,10
16,142.0,60,266.0,1,9
273,129.0,62,273.0,0,5
118,85.0,23,118.0,0,2
266,284.0,83,169.0,1,7
293,151.0,2,293.0,0,2
83,142.0,75,108.0,1,8
10,15.0,29,10.0,0,8
16,132.0,60,16.0,0,4
143,119.0,86,143.0,0,4
124,181.0,60,124.0,0,11
73,227.0,116,73.0,0,8
103,288.0,60,103.0,0,5
270,211.0,62,270.0,0,2
309,37.0,62,88.0,1,8
124,70.0,62,124.0,0,11
256,29.0,9,120.0,1,5
247,191.0,62,99.0,1,4
46,271.0,9,46.0,0,6
270,131.0,60,225.0,1,8
193,206.0,60,193.0,0,10
47,130.0,62,300.0,1,0
172,273.0,60,172.0,0,8
204,47.0,62,204.0,0,1
258,247.0,62,258.0,0,3
130,221.0,116,130.0,0,8
59,302.0,62,59.0,0,4
296,233.0,24,296.0,0,10
260,95.0,60,260.0,0,9
322,36.0,62,322.0,0,1
269,108.0,62,269.0,0,1
306,83.0,60,306.0,0,9
296,283.0,62,296.0,0,0
130,232.0,116,130.0,0,8
322,283.0,60,322.0,0,9
91,139.0,60,91.0,0,8
2,231.0,62,2.0,0,10
29,233.0,9,29.0,0,9
198,188.0,8,198.0,0,2
2,273.0,62,2.0,0,1
24,116.0,29,241.0,1,5
16,128.0,62,16.0,0,7
225,258.0,74,284.0,1,1
169,200.0,14,61.0,1,8
249,72.0,116,249.0,0,2
8,198.0,9,8.0,0,3
127,62.0,62,300.0,1,8
42,75.0,60,42.0,0,5
170,31.0,2,170.0,0,2
232,12.0,62,,0,5
129,107.0,62,129.0,0,4
172,193.0,116,172.0,0,9
37,140.0,59,265.0,1,5
303,169.0,62,303.0,0,6
322,178.0,9,322.0,0,10
219,217.0,38,219.0,0,2
159,72.0,62,159.0,0,8
36,90.0,60,36.0,0,9
177,256.0,11,252.0,1,1
107,188.0,62,107.0,0,5
115,290.0,62,115.0,0,10
260,160.0,60,260.0,0,8
240,141.0,104,240.0,0,6
99,139.0,62,99.0,0,0
296,283.0,62,296.0,0,7
119,3.0,86,119.0,0,2
214,124.0,62,214.0,0,2
59,108.0,62,59.0,0,2
71,306.0,62,71.0,0,3
256,42.0,8,265.0,1,0
71,272.0,26,,1,4
141,127.0,60,141.0,0,8
3,143.0,86,3.0,0,2
195,132.0,60,195.0,0,4
118,124.0,62,118.0,0,3
37,273.0,59,139.0,1,5
197,158.0,9,197.0,0,7
26,146.0,117,26.0,0,9
129,260.0,74,284.0,1,10
198,140.0,8,4.0,1,2
83,127.0,62,83.0,0,1
249,309.0,21,249.0,0,2
75,291.0,60,75.0,0,8
298,151.0,62,298.0,0,10
222,2.0,116,222.0,0,8
61,142.0,55,128.0,1,1
64,158.0,9,64.0,0,9
256,171.0,9,256.0,0,2
77,273.0,115,222.0,1,5
222,269.0,62,222.0,0,2
109,324.0,8,84.0,1,0
225,303.0,1,225.0,0,0
232,321.0,115,99.0,1,6
129,231.0,62,129.0,0,8
98,88.0,62,98.0,0,5
118,127.0,118,67.0,1,4
275,144.0,62,275.0,0,7
171,140.0,9,171.0,0,6
219,298.0,76,142.0,1,4
219,302.0,38,219.0,0,2
84,171.0,9,84.0,0,3
109,63.0,60,109.0,0,10
61,275.0,62,61.0,0,6
297,253.0,62,297.0,0,7
139,12.0,62,139.0,0,4
232,302.0,59,181.0,1,5
241,30.0,26,241.0,0,4
193,27.0,62,193.0,0,3
222,253.0,116,222.0,0,2
89,46.0,62,89.0,0,9
47,134.0,77,266.0,1,5
249,77.0,116,249.0,0,9
24,272.0,26,70.0,1,9
217,37.0,60,217.0,0,2
72,110.0,60,72.0,0,10
204,139.0,62,204.0,0,11
144,192.0,2,151.0,1,5
220,31.0,4,220.0,0,4
21,284.0,60,21.0,0,5
119,143.0,86,119.0,0,4
281,,57,203.0,1,10
14,277.0,31,19.0,0,5
269,69.0,62,269.0,0,2
231,260.0,62,231.0,0,9
165,147.0,62,165.0,0,3
61,307.0,60,298.0,1,9
139,222.0,62,139.0,0,2
113,253.0,62,113.0,0,8
134,1.0,2,134.0,0,3
290,124.0,62,290.0,0,1
77,163.0,116,193.0,1,11
322,36.0,62,322.0,0,1
233,265.0,60,233.0,0,10
163,88.0,116,163.0,0,9
268,44.0,9,268.0,0,10
131,156.0,103,131.0,0,6
71,24.0,26,,1,6
159,275.0,98,291.0,1,11
67,204.0,62,67.0,0,5
74,17.0,62,74.0,0,4
181,59.0,62,181.0,0,9
322,177.0,60,322.0,0,10
29,140.0,9,29.0,0,3
131,61.0,89,131.0,0,3
241,122.0,62,241.0,0,0
41,261.0,116,41.0,0,8
291,172.0,62,291.0,0,9
131,308.0,83,169.0,1,7
99,232.0,116,99.0,0,9
300,292.0,62,300.0,0,4
85,47.0,62,300.0,1,9
296,323.0,24,263.0,1,10
219,59.0,60,219.0,0,2
220,284.0,62,258.0,1,7
198,29.0,62,198.0,0,1
46,120.0,9,46.0,0,6
177,296.0,9,177.0,0,7
193,107.0,116,193.0,0,9
64,75.0,62,64.0,0,3
130,193.0,116,130.0,0,9
40,258.0,74,284.0,1,10
95,73.0,60,95.0,0,5
220,117.0,62,220.0,0,8
0,81.0,62,106.0,0,7
128,164.0,62,128.0,0,5
29,252.0,60,29.0,0,3
127,181.0,62,127.0,0,2
254,147.0,60,254.0,0,10
208,83.0,62,208.0,0,11
275,134.0,124,144.0,1,5
98,208.0,101,21.0,1,11
155,110.0,60,155.0,0,8
266,190.0,77,266.0,0,4
46,268.0,62,46.0,0,9
291,88.0,59,232.0,1,5
127,141.0,63,300.0,1,5
88,26.0,60,88.0,0,9
159,53.0,62,159.0,0,7
204,249.0,21,204.0,0,2
290,187.0,64,300.0,1,6
73,13.0,60,73.0,0,8
193,99.0,62,193.0,0,3
19,222.0,60,19.0,0,2
232,292.0,117,232.0,0,9
129,17.0,62,129.0,0,4
258,266.0,62,258.0,0,3
47,30.0,60,300.0,1,2
324,103.0,62,324.0,0,0
266,298.0,60,266.0,0,9
55,159.0,62,291.0,1,4
64,89.0,60,64.0,0,3
227,108.0,116,227.0,0,9
37,219.0,38,33.0,1,5
273,206.0,116,273.0,0,8
151,128.0,60,151.0,0,10
283,288.0,9,283.0,0,5
88,172.0,116,88.0,0,4
249,107.0,62,249.0,0,9
274,139.0,36,274.0,0,10
91,273.0,62,91.0,0,6
232,172.0,60,232.0,0,8
198,288.0,62,198.0,0,3
15,242.0,29,71.0,1,5
292,247.0,62,292.0,0,9
249,204.0,21,249.0,0,5
5,289.0,106,,1,7
321,269.0,62,321.0,0,4
108,73.0,115,88.0,1,5
161,222.0,116,161.0,0,8
4,29.0,60,4.0,0,2
92,167.0,62,,0,4
36,191.0,34,36.0,0,6
284,324.0,62,284.0,0,11
12,59.0,38,12.0,0,2
70,115.0,62,70.0,0,4
116,224.0,64,116.0,0,6
266,181.0,77,266.0,0,5
154,287.0,6,154.0,0,9
118,67.0,118,127.0,1,0
95,172.0,60,95.0,0,5
283,44.0,24,296.0,1,0
75,158.0,9,64.0,1,8
64,271.0,9,64.0,0,8
75,231.0,62,75.0,0,11
109,296.0,9,109.0,0,5
46,191.0,9,46.0,0,0
274,41.0,116,274.0,0,8
231,204.0,60,231.0,0,9
99,37.0,62,99.0,0,4
151,144.0,62,84.0,1,9
129,274.0,36,129.0,0,3
245,204.0,116,245.0,0,2
151,161.0,62,151.0,0,9
273,206.0,62,273.0,0,5
12,219.0,60,12.0,0,5
7,155.0,117,7.0,0,10
258,308.0,62,258.0,0,7
108,273.0,62,108.0,0,9
186,232.0,62,321.0,0,1
72,172.0,62,72.0,0,9
93,271.0,62,93.0,0,10
273,261.0,62,273.0,0,4
4,188.0,8,84.0,1,2
243,71.0,26,116.0,1,9
77,88.0,62,77.0,0,1
304,194.0,93,262.0,1,5
59,33.0,38,59.0,0,5
302,217.0,15,302.0,0,2
247,266.0,60,247.0,0,2
321,269.0,60,321.0,0,9
302,219.0,60,302.0,0,5
170,156.0,2,170.0,0,3
46,197.0,9,46.0,0,6
231,98.0,60,231.0,0,7
206,77.0,91,206.0,0,8
113,231.0,60,113.0,0,5
151,247.0,1,156.0,1,9
256,254.0,9,256.0,0,6
157,75.0,9,157.0,0,3
231,221.0,60,231.0,0,10
99,17.0,62,99.0,0,2
183,138.0,60,183.0,0,2
297,231.0,62,297.0,0,4
83,253.0,62,300.0,1,4
143,326.0,70,88.0,1,6
274,69.0,62,274.0,0,9
231,107.0,62,231.0,0,4
227,155.0,62,227.0,0,10
189,191.0,34,265.0,1,4
92,189.0,62,,0,5
270,31.0,103,270.0,0,5
67,85.0,60,67.0,0,7
169,258.0,77,266.0,1,8
284,307.0,5,284.0,0,11
53,103.0,114,64.0,1,11
37,99.0,59,108.0,1,6
204,98.0,62,204.0,0,7
79,243.0,126,115.0,1,10
206,297.0,62,269.0,1,1
192,169.0,60,192.0,0,2
284,98.0,74,284.0,0,1
72,108.0,116,72.0,0,10
77,181.0,62,77.0,0,5
64,8.0,62,64.0,0,3
241,175.0,26,241.0,0,2
91,193.0,60,91.0,0,8
193,227.0,116,193.0,0,10
306,12.0,60,306.0,0,8
74,17.0,62,74.0,0,8
284,190.0,107,169.0,1,10
147,189.0,9,147.0,0,6
192,266.0,60,192.0,0,2
274,113.0,62,274.0,0,3
99,188.0,62,99.0,0,10
107,59.0,62,107.0,0,5
122,290.0,28,122.0,0,3
185,200.0,60,185.0,0,9
266,322.0,62,266.0,0,7
147,271.0,24,233.0,1,7
134,144.0,62,134.0,0,1
298,316.0,62,225.0,1,11
64,46.0,9,64.0,0,5
225,4.0,12,225.0,0,11
206,17.0,62,206.0,0,5
167,84.0,60,167.0,0,5
47,28.0,60,47.0,0,8
190,142.0,83,169.0,1,7
227,73.0,62,227.0,0,5
41,163.0,116,41.0,0,8
204,88.0,21,204.0,0,4
64,103.0,62,64.0,0,0
169,131.0,83,169.0,0,6
16,132.0,2,16.0,0,2
183,19.0,62,183.0,0,10
124,272.0,25,290.0,1,9
275,84.0,62,275.0,0,2
160,108.0,60,274.0,1,8
133,67.0,62,133.0,0,2
106,161.0,60,106.0,0,8
142,306.0,62,142.0,0,1
170,190.0,2,170.0,0,2
83,91.0,62,83.0,0,1
309,26.0,60,309.0,0,10
116,24.0,26,116.0,0,2
132,293.0,62,132.0,0,8
142,132.0,76,142.0,0,4
12,59.0,62,12.0,0,4
139,84.0,95,193.0,1,5
151,156.0,2,151.0,0,10
69,201.0,60,69.0,0,8
222,193.0,115,297.0,1,5
273,227.0,116,273.0,0,9
74,41.0,60,74.0,0,3
46,171.0,9,46.0,0,7
93,291.0,9,93.0,0,10
41,2.0,116,41.0,0,9
108,17.0,116,108.0,0,9
290,124.0,62,290.0,0,9
8,191.0,8,42.0,1,1
71,67.0,62,,0,6
4,75.0,62,99.0,1,2
249,12.0,62,249.0,0,10
309,269.0,60,309.0,0,3
208,258.0,60,208.0,0,5
33,83.0,62,33.0,0,6
206,17.0,62,206.0,0,4
0,299.0,32,88.0,1,5
284,298.0,60,284.0,0,9
274,227.0,62,274.0,0,4
49,120.0,62,222.0,1,9
247,151.0,12,275.0,1,8
178,147.0,60,178.0,0,11
141,181.0,60,141.0,0,4
291,4.0,62,291.0,0,0
258,128.0,62,258.0,0,10
292,204.0,60,292.0,0,8
204,88.0,21,204.0,0,9
232,269.0,59,232.0,0,6
155,95.0,60,155.0,0,9
109,171.0,60,109.0,0,10
3,143.0,86,3.0,0,2
232,106.0,116,232.0,0,9
300,85.0,60,300.0,0,8
37,260.0,62,37.0,0,1
118,290.0,60,118.0,0,10
99,260.0,116,99.0,0,3
165,179.0,62,165.0,0,5
147,93.0,62,147.0,0,5
109,198.0,62,,0,4
30,10.0,60,30.0,0,6
97,279.0,106,216.0,1,8
188,109.0,60,188.0,0,5
113,27.0,52,72.0,1,1
300,118.0,60,300.0,0,8
167,296.0,24,322.0,1,10
159,191.0,9,159.0,0,2
221,292.0,60,221.0,0,8
249,77.0,60,249.0,0,10
124,300.0,62,124.0,0,9
158,288.0,125,29.0,1,1
37,306.0,60,37.0,0,9
99,130.0,60,99.0,0,5
37,88.0,62,37.0,0,4
225,1.0,60,225.0,0,10
99,33.0,62,99.0,0,5
129,88.0,116,129.0,0,9
143,326.0,70,113.0,1,6
88,69.0,116,88.0,0,10
88,221.0,116,88.0,0,2
99,88.0,115,297.0,1,5
206,231.0,117,206.0,0,9
208,322.0,62,208.0,0,8
77,88.0,116,77.0,0,8
309,302.0,62,309.0,0,3
245,183.0,60,245.0,0,9
134,284.0,83,169.0,1,8
204,292.0,116,204.0,0,10
67,116.0,63,300.0,1,5
190,192.0,3,131.0,1,6
53,147.0,62,188.0,1,2
93,322.0,60,93.0,0,3
284,258.0,5,220.0,1,10
143,119.0,86,143.0,0,4
93,271.0,24,147.0,1,10
73,172.0,60,73.0,0,8
178,165.0,62,178.0,0,9
297,159.0,62,274.0,1,5
247,316.0,2,247.0,0,9
290,24.0,62,290.0,0,2
143,3.0,86,143.0,0,2
283,263.0,24,283.0,0,11
283,323.0,62,283.0,0,9
85,290.0,62,85.0,0,9
130,160.0,60,130.0,0,9
129,232.0,116,129.0,0,3
219,37.0,60,219.0,0,10
12,217.0,62,12.0,0,9
293,21.0,2,293.0,0,5
273,41.0,62,273.0,0,8
63,53.0,60,63.0,0,10
59,109.0,62,300.0,1,1
120,121.0,62,120.0,0,4
127,196.0,27,127.0,0,2
99,269.0,62,99.0,0,3
181,88.0,62,181.0,0,5
139,309.0,116,139.0,0,5
33,62.0,60,33.0,0,10
198,109.0,8,84.0,1,0
204,309.0,21,,0,1
270,31.0,103,131.0,1,11
64,124.0,62,99.0,1,4
27,99.0,62,27.0,0,2
134,133.0,124,275.0,1,8
107,181.0,62,107.0,0,8
290,272.0,26,290.0,0,0
144,211.0,2,169.0,1,3
217,302.0,62,217.0,0,7
115,301.0,60,115.0,0,2
105,121.0,62,292.0,1,10
144,133.0,124,275.0,1,7
148,23.0,62,88.0,0,4
253,35.0,60,,1,9
302,83.0,38,302.0,0,0
274,139.0,116,274.0,0,10
64,120.0,62,64.0,0,5
318,255.0,70,95.0,1,6
227,269.0,62,227.0,0,1
303,152.0,88,303.0,0,2
181,300.0,62,181.0,0,8
120,105.0,9,120.0,0,6
194,65.0,106,244.0,1,7
307,284.0,5,307.0,0,11
42,252.0,60,42.0,0,8
30,10.0,26,52.0,1,7
258,169.0,62,258.0,0,1
118,85.0,29,118.0,0,8
293,258.0,2,293.0,0,9
151,275.0,62,151.0,0,10
314,239.0,68,309.0,1,5
138,16.0,62,138.0,0,11
284,128.0,62,284.0,0,9
37,139.0,37,37.0,0,5
240,187.0,26,243.0,1,9
12,59.0,62,12.0,0,5
232,292.0,117,232.0,0,9
108,37.0,59,142.0,1,5
27,99.0,62,27.0,0,10
146,155.0,116,146.0,0,8
181,198.0,62,300.0,1,4
292,73.0,62,292.0,0,2
231,41.0,62,231.0,0,3
232,206.0,116,,0,9
67,127.0,62,85.0,1,11
232,292.0,60,,1,10
220,132.0,5,220.0,0,10
297,98.0,60,297.0,0,2
115,141.0,62,115.0,0,5
249,309.0,21,249.0,0,10
84,247.0,37,181.0,1,6
12,108.0,59,88.0,1,6
130,77.0,62,130.0,0,6
59,12.0,60,59.0,0,9
284,281.0,2,284.0,0,10
85,71.0,28,85.0,0,9
8,64.0,62,222.0,1,10
131,316.0,62,225.0,1,8
200,190.0,3,270.0,1,1
280,185.0,62,280.0,0,9
303,133.0,62,303.0,0,8
137,119.0,70,110.0,1,6
206,130.0,60,206.0,0,8
85,232.0,59,181.0,1,5
10,15.0,26,10.0,0,2
105,8.0,9,105.0,0,2
219,12.0,60,219.0,0,8
61,220.0,60,298.0,1,5
265,181.0,63,300.0,1,6
127,67.0,60,127.0,0,9
191,188.0,8,109.0,1,0
108,273.0,59,232.0,1,5
177,252.0,62,177.0,0,6
288,120.0,9,288.0,0,7
105,256.0,62,105.0,0,11
169,280.0,60,169.0,0,5
214,118.0,62,214.0,0,1
21,156.0,62,21.0,0,8
49,42.0,9,49.0,0,5
73,206.0,62,73.0,0,2
195,47.0,62,195.0,0,6
67,127.0,118,85.0,1,1
99,12.0,62,99.0,0,1
144,275.0,1,225.0,1,0
258,280.0,62,258.0,0,6
204,249.0,21,204.0,0,1
59,74.0,62,59.0,0,7
73,13.0,60,73.0,0,8
232,160.0,60,232.0,0,8
222,155.0,116,222.0,0,5
77,221.0,62,77.0,0,5
67,71.0,23,70.0,1,1
72,204.0,116,72.0,0,1
270,211.0,103,192.0,1,8
98,309.0,117,98.0,0,8
150,89.0,62,150.0,0,9
157,198.0,9,157.0,0,10
193,27.0,62,193.0,0,8
113,2.0,60,113.0,0,5
59,214.0,62,59.0,0,0
247,19.0,62,247.0,0,11
302,37.0,38,302.0,0,9
159,296.0,62,159.0,0,5
62,33.0,38,62.0,0,7
80,28.0,29,80.0,0,2
297,72.0,62,297.0,0,5
83,62.0,62,83.0,0,6
169,313.0,67,132.0,1,5
93,171.0,9,93.0,0,9
59,219.0,60,59.0,0,9
17,292.0,62,17.0,0,10
290,20.0,29,290.0,0,5
15,141.0,29,71.0,1,9
144,21.0,12,151.0,1,11
33,302.0,60,33.0,0,9
198,256.0,62,198.0,0,0
73,161.0,62,73.0,0,4
247,151.0,12,225.0,1,8
69,260.0,62,69.0,0,3
155,172.0,62,155.0,0,5
307,128.0,62,307.0,0,8
193,227.0,116,193.0,0,8
211,164.0,4,152.0,1,2
49,53.0,60,49.0,0,10
160,274.0,62,160.0,0,7
291,134.0,62,291.0,0,5
265,16.0,62,265.0,0,6
206,172.0,116,206.0,0,5
91,201.0,117,91.0,0,9
231,77.0,62,231.0,0,8
308,169.0,122,308.0,0,10
99,108.0,62,99.0,0,8
159,213.0,12,134.0,1,3
252,84.0,9,252.0,0,8
138,249.0,60,138.0,0,2
99,297.0,60,99.0,0,2
70,300.0,87,70.0,0,6
231,74.0,60,231.0,0,10
12,133.0,102,269.0,1,2
186,41.0,116,186.0,0,5
17,129.0,62,17.0,0,4
163,198.0,62,163.0,0,4
206,249.0,60,206.0,0,8
46,105.0,9,46.0,0,8
73,26.0,116,73.0,0,9
5,216.0,60,244.0,1,4
130,206.0,60,130.0,0,8
222,163.0,60,222.0,0,10
91,292.0,62,91.0,0,5
41,138.0,60,41.0,0,7
197,103.0,62,292.0,1,10
99,17.0,62,99.0,0,3
74,129.0,36,74.0,0,9
298,84.0,62,298.0,0,1
214,175.0,63,300.0,1,6
151,156.0,62,151.0,0,9
158,177.0,9,158.0,0,5
140,109.0,9,140.0,0,6
37,302.0,99,59.0,1,3
272,116.0,26,101.0,1,3
88,291.0,59,99.0,1,5
138,232.0,60,138.0,0,8
290,118.0,29,290.0,0,9
151,298.0,65,247.0,1,2
103,198.0,60,103.0,0,9
254,171.0,9,254.0,0,6
172,13.0,60,172.0,0,8
298,108.0,62,298.0,0,5
290,71.0,62,290.0,0,11
292,221.0,62,292.0,0,9
12,37.0,38,12.0,0,6
16,47.0,62,16.0,0,6
147,296.0,24,167.0,1,10
266,258.0,77,266.0,0,8
296,109.0,9,296.0,0,8
141,10.0,62,141.0,0,2
217,302.0,60,217.0,0,9
192,220.0,2,192.0,0,10
41,77.0,62,41.0,0,11
266,303.0,62,266.0,0,6
219,217.0,60,219.0,0,2
170,254.0,62,170.0,0,10
284,154.0,5,132.0,1,11
134,208.0,12,225.0,1,10
194,216.0,106,117.0,1,7
19,297.0,62,19.0,0,1
322,200.0,62,322.0,0,10
41,204.0,116,41.0,0,10
256,4.0,9,256.0,0,7
141,70.0,62,141.0,0,5
82,276.0,66,129.0,1,7
139,222.0,120,300.0,1,4
140,171.0,8,109.0,1,0
262,304.0,106,194.0,1,11
195,266.0,62,195.0,0,1
113,77.0,60,113.0,0,9
206,253.0,115,27.0,1,5
193,13.0,60,193.0,0,2
129,17.0,62,129.0,0,7
274,37.0,62,274.0,0,5
292,232.0,60,292.0,0,9
262,216.0,62,262.0,0,2
271,92.0,9,271.0,0,2
8,75.0,62,222.0,1,9
227,274.0,62,,0,11
308,284.0,122,308.0,0,9
298,21.0,65,298.0,0,2
303,151.0,60,303.0,0,7
47,124.0,27,181.0,1,9
222,129.0,62,222.0,0,5
12,217.0,42,12.0,0,0
198,265.0,8,198.0,0,1
67,118.0,62,67.0,0,10
41,88.0,116,41.0,0,5
71,301.0,26,71.0,0,5
20,294.0,60,20.0,0,6
256,197.0,9,256.0,0,5
292,231.0,62,292.0,0,9
141,85.0,63,300.0,1,6
83,41.0,62,83.0,0,0
169,45.0,108,43.0,1,11
277,184.0,123,99.0,1,10
124,71.0,62,124.0,0,0
271,159.0,60,271.0,0,1
24,300.0,60,24.0,0,5
233,147.0,62,233.0,0,7
7,227.0,62,7.0,0,5
62,217.0,62,62.0,0,2
71,115.0,26,,1,6
273,206.0,91,273.0,0,9
113,269.0,115,17.0,1,5
190,154.0,107,284.0,1,11
62,83.0,60,62.0,0,8
266,293.0,14,284.0,1,11
90,8.0,9,90.0,0,5
216,262.0,106,216.0,0,7
93,198.0,8,265.0,1,0
274,88.0,62,274.0,0,6
132,97.0,62,132.0,0,8
302,195.0,62,302.0,0,5
2,227.0,60,2.0,0,4
163,129.0,60,163.0,0,8
322,92.0,34,265.0,1,6
61,266.0,62,128.0,1,0
261,231.0,62,261.0,0,7
63,296.0,9,63.0,0,8
59,219.0,51,59.0,0,8
12,88.0,59,181.0,1,5
240,85.0,60,240.0,0,5
88,139.0,112,99.0,1,5
127,196.0,60,127.0,0,2
139,91.0,60,139.0,0,3
201,260.0,60,201.0,0,9
188,141.0,73,188.0,0,5
133,130.0,62,133.0,0,10
59,302.0,38,59.0,0,9
208,133.0,124,144.0,1,8
12,37.0,50,12.0,0,2
274,181.0,62,274.0,0,5
72,269.0,116,72.0,0,8
217,302.0,38,83.0,1,11
163,106.0,62,163.0,0,7
19,204.0,60,19.0,0,9
245,73.0,60,245.0,0,10
101,272.0,62,101.0,0,8
61,193.0,62,61.0,0,5
105,158.0,60,105.0,0,9
272,290.0,62,,0,0
12,302.0,38,37.0,1,9
274,41.0,116,274.0,0,8
240,242.0,62,240.0,0,1
73,221.0,116,73.0,0,2
291,188.0,60,291.0,0,9
16,266.0,62,16.0,0,1
147,265.0,62,147.0,0,9
188,140.0,8,188.0,0,2
269,232.0,62,269.0,0,1
298,225.0,65,151.0,1,0
309,17.0,60,309.0,0,2
108,292.0,62,108.0,0,5
284,213.0,60,284.0,0,6
198,4.0,60,198.0,0,10
